z,H,dH_dz,S_rel,dlnS_dlna,Omega_m,Omega_r,Omega_geom,Delta_H,w_geom
1.3548630136986304,147.6524860414123,80.66933609168709,0.20812422311841353,2.573139687585865,0.8569264463509106,0.00059008713328327,0.1424834665158061,-1.4137996329210978e-16,-1.0000000000000002
1.3638356164383563,148.37728368309925,80.8884651520021,0.20609588685080607,2.5773087380910806,0.8583118551650016,0.0005932931490189617,0.1410948516859794,-2.3462135012586316e-16,-1.0000000000000004
1.3728082191780824,149.10404355552208,81.10672022864443,0.20409168650643653,2.581428213480228,0.8596807445299273,0.0005964949726113368,0.1397227604974614,1.0742275124986378e-15,-0.9999999999999974
1.3817808219178083,149.83275785453804,81.32410972444667,0.2021113069127512,2.585498761082306,0.8610333301950408,0.0005996926242959428,0.13836697718066326,-3.8163916471489756e-17,-1.0
1.3907534246575344,150.56341885099317,81.54064195174958,0.20015443679886255,2.58952102021338,0.8623698252381866,0.0006028861247049704,0.13702728863710842,-1.3053794156725473e-16,-1.0000000000000002
1.3997260273972605,151.2960188899131,81.75632513296821,0.19822076876934688,2.5934956222303716,0.8636904400836641,0.000606075494844812,0.13570348442149105,1.3877787807814457e-17,-1.0
1.4086986301369864,152.0305503896986,81.97116740117758,0.1963099992770473,2.597423190586891,0.8649953825208644,0.000609260756074375,0.13439535672306124,4.2457357074532354e-16,-0.999999999999999
1.4176712328767125,152.7670058413267,82.18517680071726,0.19442182859495138,2.6013043408909833,0.8662848577235489,0.0006124419300841472,0.13310270034636695,-2.905661822261152e-17,-1.0
1.4266438356164386,153.5053778075574,82.39836128781262,0.19255596078721146,2.605139680964619,0.8675590682697049,0.0006156190388759702,0.13182531269141917,4.419208055050916e-16,-0.9999999999999989
1.4356164383561645,154.24565892214574,82.61072873121208,0.19071210367937078,2.6089298109048262,0.8688182141619507,0.0006187921047435198,0.13056299373330577,-1.960237527853792e-16,-1.0000000000000004
1.4445890410958906,154.98784188906006,82.82228691283919,0.18888996882785633,2.6126753231463318,0.8700624928484394,0.0006219611502534631,0.12931554600130715,-3.7426658994199613e-16,-1.0000000000000009
1.4535616438356167,155.73191948170552,83.03304352845802,0.1870892714887994,2.6163768025255787,0.871292099244223,0.000625126198227274,0.1280827745575497,5.451368523257116e-16,-0.9999999999999986
1.4625342465753426,156.47788454215453,83.24300618835125,0.18530973058623512,2.6200348263460187,0.8725072257530413,0.0006282872717236935,0.126864486975235,4.2934406030425976e-17,-0.9999999999999999
1.4715068493150687,157.22572998038248,83.45218241800936,0.18355106867973967,2.6236499644445654,0.8737080622894928,0.0006314443940218065,0.12566049331648538,-2.632442874794805e-16,-1.0000000000000007
1.4804794520547946,157.97544877351027,83.66057965883071,0.18181301193155197,2.6272227792591036,0.8748947963015618,0.0006345975886047271,0.12447060610983353,-4.124305064134859e-16,-1.000000000000001
1.4894520547945207,158.7270339650529,83.8682052688308,0.18009529007323058,2.630753825896956,0.87606761279346,0.0006377468791438682,0.12329464032739612,4.2500725161431774e-16,-0.9999999999999989
1.4984246575342468,159.48047866417448,84.07506652335991,0.1783976363718923,2.6342436522041996,0.8772266943487549,0.0006408922894837768,0.12213241336176134,-2.3201926491189795e-16,-1.0000000000000007
1.5073972602739727,160.23577604494983,84.28117061582921,0.17671978759607493,2.6376927988357792,0.8783722211537562,0.0006440338436275295,0.12098374500261623,5.061055741162335e-16,-0.9999999999999986
1.5163698630136988,160.99291934563252,84.4865246584429,0.17506148398126847,2.6411017993262687,0.8795043710211261,0.0006471715657226523,0.11984845741315124,-2.8189256484623115e-16,-1.0000000000000009
1.525342465753425,161.75190186792955,84.69113568293707,0.17342246919515344,2.6444711801612626,0.8806233194136909,0.0006503054800475678,0.11872637510626156,-1.93421667571414e-16,-1.0000000000000004
1.5343150684931508,162.5127169762826,84.89501064132368,0.17180249030258526,2.647801460849276,0.8817292394684271,0.0006534356109985428,0.11761732492057439,7.550383929189053e-16,-0.9999999999999979
1.543287671232877,163.27535809715624,85.09815640663926,0.17020129773036044,2.6510931539940956,0.8828223020205956,0.0006565619830771242,0.11652113599632724,2.0383000842727483e-16,-0.9999999999999994
1.5522602739726028,164.0398187183325,85.30057977369758,0.16861864523179929,2.6543467653675092,0.8839026756279992,0.0006596846208780482,0.11543763975112277,-3.7730235602495554e-16,-1.000000000000001
1.561232876712329,164.80609238821245,85.50228745984569,0.16705428985117882,2.657562793982344,0.8849705265953445,0.0006628035490776086,0.11436666985557792,-2.3115190317390955e-16,-1.0000000000000007
1.570205479452055,165.5741727151246,85.70328610572264,0.16550799188804544,2.660741732165746,0.886026018998685,0.0006659187924224692,0.11330806220889249,1.0278236595162582e-15,-0.999999999999997
1.579178082191781,166.34405336664,85.90358227602017,0.16397951486143814,2.663884065632648,0.8870693147099245,0.0006690303757189064,0.11226165491435665,-1.074661193367632e-15,-1.000000000000003
1.588150684931507,167.11572806889404,86.10318246024569,0.16246862547405083,2.6669902735593807,0.8881005734213636,0.0006721383238224731,0.11122728825481391,-2.8406096919120216e-16,-1.0000000000000009
1.5971232876712331,167.8891906059157,86.3020930734852,0.16097509357635742,2.670060828657316,0.8891199526702679,0.0006752426616280608,0.11020480466810405,1.8084492237058214e-16,-0.9999999999999994
1.606095890410959,168.66443481896266,86.50032045716767,0.1594986921307298,2.673096197246572,0.8901276078634435,0.0006783434140603572,0.10919404872249618,4.844215306665234e-16,-0.9999999999999986
1.6150684931506851,169.4414546058644,86.6978708798293,0.15803919717556703,2.676096839329671,0.891123692301804,0.0006814406060646832,0.10819486709213132,-2.862293735361732e-17,-1.0
1.6240410958904112,170.2202439203712,86.89475053787709,0.15659638778946322,2.6790632086651245,0.8921083572049104,0.0006845342625981973,0.10720710853249137,3.7426658994199613e-16,-0.9999999999999989
1.6330136986301371,171.0007967715104,87.090965556352,0.15517004605543172,2.681995752840898,0.8930817517354709,0.0006876244086214521,0.10623062385590766,-3.8120548384590336e-16,-1.000000000000001
1.6419863013698632,171.78310722294987,87.2865219896908,0.15375995702520742,2.684894913347725,0.8940440230237879,0.0006907110690902999,0.10526526590712176,-2.233456475320139e-16,-1.0000000000000007
1.6509589041095891,172.5671693923672,87.48142582248619,0.15236590868364724,2.687761125652211,0.8949953161921393,0.0006937942689481276,0.10431088953891253,3.7903707950093235e-16,-0.9999999999999988
1.6599315068493152,173.3529774508273,87.67568297024523,0.15098769191324307,2.6905948192697084,0.8959357743790783,0.0006968740331184175,0.10336735158780325,-2.484991379336776e-16,-1.0000000000000009
1.6689041095890413,174.14052562216514,87.86929928014546,0.14962510045876873,2.6933964178369267,0.8968655387636456,0.000699950386497617,0.10243451084985677,-4.462576141950336e-16,-1.0000000000000016
1.6778767123287672,174.92980818237646,88.06228053178815,0.14827793089207275,2.6961663391842263,0.8977847485894778,0.0007030233539483116,0.10151222805657392,-3.3089850304257595e-16,-1.000000000000001
1.6868493150684933,175.72081945901485,88.25463243794904,0.14694598257703378,2.698904995407588,0.8986935411888058,0.0007060929602926899,0.10060036585090147,-7.892991815694472e-17,-1.0000000000000002
1.6958219178082194,176.51355383059501,88.44636064532567,0.14562905763469342,2.7016127929402245,0.8995920520063332,0.0007091592303062905,0.09969878876336052,-2.2898349882893854e-16,-1.0000000000000007
1.7047945205479453,177.30800572600398,88.63747073528131,0.14432696090857633,2.7042901326237927,0.9004804146229816,0.0007122221887120234,0.09880736318830642,2.862293735361732e-17,-0.9999999999999999
1.7137671232876714,178.10416962391753,88.82796822458528,0.14303949993021428,2.706937409779202,0.9013587607795014,0.0007152818601744533,0.09792595736032415,-3.8163916471489756e-17,-1.0000000000000002
1.7227397260273976,178.9020400522242,89.01785856614913,0.1417664848848814,2.7095550142769786,0.9022272203999337,0.00071833826929434,0.09705444133077192,3.859759734048396e-17,-0.9999999999999999
1.7317123287671234,179.70161158745574,89.20714714975894,0.14050772857755428,2.712143330607174,0.90308592161492,0.0007213914406034254,0.09619268694447661,1.3140530330524314e-16,-0.9999999999999996
1.7406849315068496,180.50287885422364,89.39583930280301,0.1392630463991053,2.714702737948792,0.9039349907848512,0.0007244413985594577,0.09534056781658937,3.2439329000766293e-16,-0.9999999999999989
1.7496575342465754,181.30583652466288,89.58394029099519,0.13803225629273855,2.7172336102387176,0.9047745525228507,0.000727488167541448,0.09449795930960789,-9.80118763926896e-17,-1.0000000000000004
1.7586301369863016,182.11047931788147,89.7714553190933,0.1368151787206783,2.719736316240134,0.9056047297175844,0.0007305317718451488,0.09366473851057042,-1.0668549377257364e-16,-1.0000000000000004
1.7676027397260277,182.91680199941692,89.95838953161291,0.13561163663111547,2.722211219610397,0.906425643555894,0.0007335722356787469,0.09284078420842731,3.144186300207963e-16,-0.9999999999999989
1.7765753424657535,183.72479938069878,90.14474801353562,0.13442145542542183,2.7246586789683698,0.907237413545245,0.0007366095831587652,0.09202597687159622,-3.122502256758253e-16,-1.000000000000001
1.7855479452054797,184.5344663185176,90.33053579101274,0.13324446292563732,2.7270790479611997,0.9080401575359917,0.0007396438383061665,0.09122019862570217,-3.0791341698588326e-17,-1.0000000000000002
1.7945205479452058,185.3457977145005,90.51575783206302,0.13208048934223654,2.7294726753305065,0.9088339917434455,0.0007426750250426478,0.09042333323151187,-3.929148673087468e-16,-1.0000000000000016
1.8034931506849317,186.1587885145921,90.70041904726537,0.13092936724218163,2.7318399049780013,0.9096190307697509,0.0007457031671871237,0.08963526606306195,6.288372600415926e-17,-0.9999999999999998
1.8124657534246578,186.97343370854296,90.88452429044587,0.12979093151726406,2.7341810760304974,0.9103953876255627,0.0007487282884523927,0.0888558840859849,-3.950832716537178e-16,-1.0000000000000016
1.8214383561643837,187.7897283294027,91.06807835935903,0.12866501935274308,2.736496522904326,0.9111631737515191,0.0007517504124419735,0.0880850758360389,6.31873026124552e-16,-0.9999999999999976
1.8304109589041098,188.60766745302044,91.25108599636324,0.1275514701962821,2.73878657536912,0.9119224990395106,0.0007547695626471126,0.08732273139784227,-1.1405806854547507e-16,-1.0000000000000004
1.8393835616438359,189.4272461975506,91.43355188909075,0.12645012572718886,2.7410515586110016,0.9126734718537419,0.0007577857624439546,0.08656874238381412,-2.3201926491189795e-16,-1.0000000000000009
1.8483561643835618,190.24845972296467,91.61548067111104,0.12536082982596228,2.7432917932951106,0.9134161990515826,0.0007607990350908658,0.08582300191332658,-4.939625097843958e-16,-1.000000000000002
1.8573287671232879,191.07130323056936,91.79687692258898,0.12428342854414776,2.745507595627528,0.9141507860042081,0.0007638094037259148,0.08508540459206601,3.456436525883788e-16,-0.9999999999999987
1.866301369863014,191.89577196253026,91.97774517093612,0.12321777007450513,2.747699277416526,0.9148773366170226,0.0007668168913644915,0.08435584649161287,4.211041237933699e-16,-0.9999999999999983
1.8752739726027399,192.72186120140117,92.15808989145656,0.12216370472149123,2.7498671461332083,0.9155959533498733,0.0007698215208970741,0.0836342251292296,1.3183898417423734e-16,-0.9999999999999994
1.884246575342466,193.54956626966003,92.3379155079862,0.1211210848720572,2.75201150497147,0.9163067372370406,0.000772823315087126,0.08292043944787228,-9.974659986866641e-17,-1.0000000000000004
1.893219178082192,194.37888252924907,92.51722639352593,0.12008976496676539,2.7541326529073267,0.9170097879070166,0.0007758222965691258,0.08221438979641428,4.996003610813204e-16,-0.999999999999998
1.902191780821918,195.2098053811224,92.69602687086856,0.11906960147122335,2.7562308847575734,0.9177052036020624,0.0007788184878467239,0.08151597791009085,-6.739400704169896e-16,-1.0000000000000027
1.911164383561644,196.04233026479776,92.87432121321956,0.11806045284783931,2.758306491237803,0.9183930811975461,0.0007818119112910177,0.08082510689116283,4.0635897424756706e-16,-0.9999999999999983
1.92013698630137,196.87645265791446,93.0521136448111,0.11706217952789748,2.7603597590197433,0.9190735162210624,0.0007848025891389458,0.08014168118979868,3.937822290467352e-16,-0.9999999999999983
1.929109589041096,197.71216807579685,93.22940834151046,0.11607464388395473,2.7623909707879584,0.9197466028713305,0.0007877905434917962,0.07946560658517773,-1.3660947373317356e-16,-1.0000000000000007
1.9380821917808222,198.5494720710228,93.40620943142142,0.11509771020255918,2.7644004052958793,0.9204124340368746,0.0007907757963138173,0.07879679016681163,4.3107878378023656e-16,-0.9999999999999982
1.947054794520548,199.38836023299808,93.58252099547957,0.11413124465728901,2.766388337421165,0.9210711013144807,0.0007937583694309404,0.0781351403160884,-7.953707137353661e-16,-1.0000000000000033
1.9560273972602742,200.22882818753564,93.75834706804153,0.1131751152821136,2.768355038220427,0.9217226950274362,0.0007967382845295968,0.0774805666880342,1.7737547541862853e-16,-0.9999999999999992
1.965,201.07087159644027,93.93369163746709,0.11222919194507468,2.770300774983269,0.922367304243549,0.0007997155631556349,0.0768329801932954,-5.360295540768334e-16,-1.0000000000000022
